,FID,GPID,address,shp__area,DA_ID,pop_2016,pop_2011,pop_chng_p,pop_dens,land_area,dwell_dens,0_14_yrs,15_64_yrs,65_plus_yr,20_24_yrs,20_24_pct,0_14_pct,15_64_pct,65_pls_pct,pop_age_av,dwellings,s_d_h,s_d_h_pct,hs_size_av,dwl_chld,dwl_chld_p,ave_inc,median_val,ave_val,owner,owner_pct,rentr,rentr_pct,own_30pls,rnt_30pls,rent_av,highr_ed,bach,bach_pct,mast,mast_pct,doct,doct_pct,unemployme,commute,transit,transit_p,walk,walk_pct,bicyc,bicyc_pct,mvrs_1yr_p,mvrs_3yr_p,noise_km,bark_km,bylaw_km,other_km,total_km,school_sco,trees_km,ws_ave,bs_ave,ADDRESS,LIST_PRICE,SOLD_ON,SELL_PRICE,DOM,BDRMS,BDRMS+,SIZE_SQFT,AGE,STYLE,BSMT,ASS_YR,ASS_AMT,TAX_YR,TAX_AMT,LOT_DPTH,LOT_FRNT,PARCEL_NO,COMMUNITY,TYPE,LAT,LON
273,31280,2000035746,42 WATERLOO AVENUE,22903.7421875,35230146.0,461.0,449.0,2.7,3237.4,0.1,1757.1,55.0,355.0,55.0,50.0,10.8,11.8,76.3,11.8,38.8,220.0,115.0,52.3,2.1,45.0,20.5,49064.0,379779.00000000006,389942.0,125.0,59.5,90.0,42.9,19.2,64.7,1278.0,390.0,170.0,43.6,35.0,9.0,0.0,0.0,3.8,225.0,30.0,13.3,30.0,13.3,15.0,6.7,27.6,63.2,48.932,5.56901836,5.05001116,715.17456055,774.72540283,6.48,22.8670329275,49.97,41.134,42 WATERLOO AVENUE,1100000,29-Aug-21,1050000,12.0,3,,2000.0,,2-Storey,Unfinished,2021.0,458000.0,2021,5233.15,110.0,33.07,712820056,Central West,ResidentialProperty,43.54024083,-80.25085401
274,29792,2000000936,9 CAROLYN COURT,70076.421875,35230216.0,529.0,570.0,-7.2,2322.2,0.2,865.2,85.0,360.0,90.0,40.0,7.5,16.0,67.9,17.0,40.6,195.0,110.0,56.4,2.7,90.0,46.2,68428.0,348199.00000000006,368831.00000000006,170.0,87.2,30.0,15.4,0.0,0.0,1408.0,475.0,65.0,13.7,15.0,3.2,15.0,3.2,9.6,310.0,25.0,8.1,10.0,3.2,0.0,0.0,7.0,36.5,8.893,3.1266768,0.68616712,191.68370056,204.39082336,4.55,58.8799985888,38.835,46.624,9 CAROLYN COURT,987500,23-Aug-21,987000,6.0,3,2.0,1500.0,50.0,Bungalow-Raised,Part Fin,2021.0,477000.0,2021,5450.25,,54.0,712650180,West Willow Woods,ResidentialProperty,43.53918884,-80.28886594
275,23881,2000035910,226 PAISLEY STREET,24726.78515625,35230093.0,458.0,463.0,-1.1,4085.6,0.1,1863.6,85.0,330.0,50.0,35.0,7.6,18.5,71.7,10.9,37.9,190.0,120.0,63.2,2.4,70.0,36.8,64001.0,375623.00000000006,413955.00000000006,135.0,73.0,55.0,29.7,14.8,45.5,1081.0,355.0,170.0,47.9,45.0,12.7,15.0,4.2,5.6,215.0,20.0,9.3,15.0,7.0,15.0,7.0,15.5,36.9,16.366,2.3753345,2.72449303,373.15457153,394.62051392,6.48,55.6218779996,61.433,47.978,226 PAISLEY STREET,699000,09-Jun-21,692500,8.0,3,1.0,1100.0,99.0,1 1/2 Storey,Full,2021.0,392000.0,2021,4401.0,,42.47,-,Two Rivers,ResidentialProperty,43.54109705,-80.26109566
276,12266,2000005306,62 GUELPH STREET,52951.7265625,35230100.0,391.0,400.0,-2.3,2633.0,0.2,1140.0,60.0,275.0,60.0,15.0,3.8,15.4,70.5,15.4,42.4,170.0,145.0,85.3,2.3,60.0,35.3,55068.0,341982.0,335028.0,155.0,86.1,25.0,13.9,19.4,0.0,1128.0,355.0,90.0,25.4,15.0,4.2,0.0,0.0,5.9,230.0,10.0,4.3,10.0,4.3,10.0,4.3,9.5,27.4,21.365,3.1294601,2.18758178,400.6656189,427.34695435,5.23,30.9483849459,51.632,38.421,62 GUELPH STREET,779900,28-Jul-21,780000,20.0,3,,1100.0,99.0,Bungalow,Finished,2021.0,411000.0,2020,4614.88,201.98,66.01,712750118,Onward Willow,ResidentialProperty,43.5400395,-80.27004144
277,7520,2000035853,8 SOUTHAMPTON STREET,13545.2421875,35230093.0,458.0,463.0,-1.1,4085.6,0.1,1863.6,85.0,330.0,50.0,35.0,7.6,18.5,71.7,10.9,37.9,190.0,120.0,63.2,2.4,70.0,36.8,64001.0,375623.00000000006,413955.00000000006,135.0,73.0,55.0,29.7,14.8,45.5,1081.0,355.0,170.0,47.9,45.0,12.7,15.0,4.2,5.6,215.0,20.0,9.3,15.0,7.0,15.0,7.0,15.5,36.9,15.095,1.53523743,2.44272161,343.53826904,362.61239624,6.48,45.6070070334,60.625,50.792,8 SOUTHAMPTON STREET,749900,13-Oct-21,832000,6.0,3,,1100.0,,1 1/2 Storey,Full,,,2021,4330.0,74.0,35.24,-,Central West,ResidentialProperty,43.54000746,-80.26054605
278,12985,2000002384,26 PINETREE DRIVE,25561.84375,35230413.0,442.0,475.0,-6.9,1965.3,0.2,677.3,60.0,335.0,45.0,40.0,9.1,13.6,76.1,10.2,40.6,150.0,150.0,100.0,3.0,80.0,53.3,55280.0,401028.0,417982.0,135.0,87.1,25.0,16.1,11.1,0.0,0.0,420.0,95.0,22.6,15.0,3.6,0.0,0.0,9.1,285.0,25.0,8.800000000000002,10.0,3.5,0.0,0.0,19.0,41.0,16.677,4.39315319,1.41455972,362.02316284,384.50949097,7.13,12.2614488779,41.056,57.722,26 PINETREE DRIVE,829900,08-Nov-21,960000,6.0,3,,1100.0,50.0,Bungalow-Raised,Finished,2021.0,376000.0,2021,4296.0,105.0,50.0,712540545,West Willow Woods,ResidentialProperty,43.52375585,-80.28322818
279,5818,2000016879,59 VANIER DRIVE,45966.71484375,35230272.0,1252.0,1271.0,-1.5,1201.4,1.0,626.9,140.0,900.0,215.0,165.0,13.2,11.2,72.0,17.2,41.6,560.0,195.0,34.8,2.2,175.0,31.3,65796.0,400119.00000000006,419494.0,305.0,55.0,255.0,45.9,9.8,47.1,1070.0,1045.0,420.0,40.2,110.0,10.5,40.0,3.8,4.2,620.0,85.0,13.7,65.0,10.5,25.0,4.0,25.8,46.2,50.279,9.12212753,2.00672889,751.30957031,812.7164917,4.85,103.196342536,27.125,43.594,59 VANIER DRIVE,899900,12-May-21,965000,6.0,4,,1500.0,99.0,2-Storey,Finished,2021.0,452000.0,2020,5075.25,100.0,54.99,712470111,Old University,ResidentialProperty,43.52466331,-80.24747088
280,954,2000002419,355 IMPERIAL ROAD SOUTH,36975.30078125,35230413.0,442.0,475.0,-6.9,1965.3,0.2,677.3,60.0,335.0,45.0,40.0,9.1,13.6,76.1,10.2,40.6,150.0,150.0,100.0,3.0,80.0,53.3,55280.0,401028.0,417982.0,135.0,87.1,25.0,16.1,11.1,0.0,0.0,420.0,95.0,22.6,15.0,3.6,0.0,0.0,9.1,285.0,25.0,8.800000000000002,10.0,3.5,0.0,0.0,19.0,41.0,8.882,2.79401183,1.46731472,226.71894836,239.86740112,7.13,6.53903949094,30.771,56.917,355 IMPERIAL ROAD SOUTH,799000,28-Aug-21,843000,10.0,3,1.0,,,Bungalow,Finished,2021.0,324000.0,2021,3702.05,109.0,51.0,712540530,Parkwood Gardens,ResidentialProperty,43.5233851,-80.27669155
281,9267,2000002294,9 PINETREE DRIVE,11908.19921875,35230414.0,541.0,584.0,-7.4,986.3,0.6,321.8,75.0,415.0,55.0,50.0,9.3,13.9,76.9,10.2,40.4,175.0,155.0,88.6,3.1,100.0,57.1,78117.0,428575.00000000006,424019.00000000006,160.0,91.4,15.0,8.6,0.0,0.0,0.0,450.0,115.0,25.6,30.0,6.7,10.0,2.2,8.1,275.0,10.0,3.6,10.0,3.6,0.0,0.0,4.0,19.2,17.839,4.58283329,1.49662817,419.73675537,443.65667725,7.13,3.57982098504,44.786,59.4,9 PINETREE DRIVE,824900,23-Jun-21,820000,19.0,3,2.0,,,Bungalow-Raised,Apartment,2021.0,365000.0,2020,4098.0,,101.0,712540633,West Willow Woods,ResidentialProperty,43.52474855,-80.283433
282,1887,2000032504,241 STEPHANIE DRIVE,86395.078125,35230494.0,676.0,691.0,-2.2,4927.1,0.1,1471.4,125.0,485.0,70.0,35.0,5.2,18.5,71.9,10.4,38.1,205.0,190.0,92.7,3.3,125.0,61.0,67029.0,400580.99999999994,399244.0,180.0,90.0,15.0,7.5,18.9,0.0,0.0,525.0,65.0,12.4,10.0,1.9,0.0,0.0,2.6,345.0,10.0,2.9,0.0,0.0,0.0,0.0,7.2,27.2,10.811,2.9396143,1.55611777,228.203125,243.51312256,7.13,32.3812755878,26.328,46.922,241 STEPHANIE DRIVE,849900,17-Sep-21,965133,2.0,4,,2000.0,50.0,2-Storey,Finished,,,2021,5266.0,,56.23,712590051,West Willow Woods,ResidentialProperty,43.5240484,-80.2751485
283,9887,2000016776,97 COLLEGE AVENUE WEST,33167.8203125,35230169.0,451.0,470.0,-4.0,1629.3,0.3,864.3,50.0,295.0,105.0,45.0,10.0,11.1,65.6,23.3,43.4,180.0,145.0,80.6,2.5,60.0,33.3,82586.0,600036.0,670854.0000000001,155.0,83.8,30.0,16.2,12.9,0.0,0.0,470.0,200.0,42.6,50.0,10.6,20.0,4.3,0.0,265.0,10.0,3.8,45.0,17.0,0.0,0.0,14.8,28.7,30.443,2.02190351,2.34798861,455.27490234,490.08834839,4.85,38.4346721701,22.706,32.941,97 COLLEGE AVENUE WEST,899900,05-May-21,900000,7.0,4,2.0,1500.0,,Bungalow,Finished,2021.0,534000.0,2021,5995.97,106.0,90.0,712430067,Old University,ResidentialProperty,43.526971,-80.239868
284,16011,2000023898,8 SHELBY PLACE,44768.453125,35230487.0,585.0,589.0,-0.7,5696.2,0.1,1610.0,120.0,430.0,30.0,50.0,8.5,20.5,73.5,5.1,35.3,165.0,150.0,90.9,3.7,110.0,66.7,58838.0,450186.0,475735.00000000006,120.0,77.4,35.0,22.6,16.7,42.9,1092.0,435.0,80.0,18.4,25.0,5.7,0.0,0.0,0.0,315.0,15.0,4.8,0.0,0.0,0.0,0.0,15.2,25.0,14.961,2.78840446,2.14373946,203.56231689,223.45907593,7.13,0.0,26.897,30.662,8 SHELBY PLACE,999900,03-Jun-21,1230000,2.0,4,,2000.0,30.0,2-Storey,Finished,,,2020,6009.75,,37.76,712580316,West Willow Woods,ResidentialProperty,43.5252222,-80.2705653
285,8633,2000021002,60 KORTRIGHT ROAD EAST,19284.37890625,35230385.0,438.0,449.0,-2.4,3035.3,0.1,1085.7,75.0,300.0,65.0,30.0,6.9,17.2,69.0,14.9,42.4,150.0,130.0,86.7,2.9,80.0,53.3,85458.0,648833.9999999999,656149.0,155.0,96.9,10.0,6.3,23.3,0.0,0.0,395.0,190.0,48.1,60.0,15.2,10.0,2.5,3.7,225.0,0.0,0.0,10.0,4.400000000000001,0.0,0.0,17.2,21.2,11.055,2.13837647,1.34945583,128.28616333,142.83041382,7.65,0.0,31.659,52.045,60 KORTRIGHT ROAD EAST,1299900,18-Jun-21,1332500,2.0,2,2.0,2000.0,,Bungaloft,Finished,2021.0,676000.0,2021,7724.04,125.0,61.0,-,Guelph South,ResidentialProperty,43.52636808,-80.20847903
286,12341,2000021718,1 WESTHILL ROAD,51638.60546874999,35230124.0,452.0,478.0,-5.4,3207.9,0.1,1178.6,50.0,325.0,75.0,35.0,7.8,11.1,72.2,16.7,43.0,165.0,160.0,97.0,2.8,70.0,42.4,69078.0,399764.0,395076.99999999994,155.0,96.9,0.0,0.0,21.9,0.0,0.0,370.0,120.0,32.4,30.0,8.1,0.0,0.0,5.8,200.0,20.0,10.0,10.0,5.0,0.0,0.0,6.3,21.3,20.972,3.79873896,2.76383662,444.73355103,472.26907349,4.55,71.541141445,30.843,22.043,1 WESTHILL ROAD,789900,28-May-21,790000,9.0,3,1.0,1100.0,50.0,2-Storey,Finished,2021.0,364000.0,2020,4259.0,72.14,95.01,-,West Willow Woods,ResidentialProperty,43.5290665,-80.2873682
287,17818,2000021681,9 JODI PLACE,51638.60546874999,35230124.0,452.0,478.0,-5.4,3207.9,0.1,1178.6,50.0,325.0,75.0,35.0,7.8,11.1,72.2,16.7,43.0,165.0,160.0,97.0,2.8,70.0,42.4,69078.0,399764.0,395076.99999999994,155.0,96.9,0.0,0.0,21.9,0.0,0.0,370.0,120.0,32.4,30.0,8.1,0.0,0.0,5.8,200.0,20.0,10.0,10.0,5.0,0.0,0.0,6.3,21.3,22.684,5.54051113,3.49046421,476.73654175,508.45321655,4.55,28.8348502713,44.931,29.155,9 JODI PLACE,859900,13-Oct-21,983000,7.0,3,,1500.0,50.0,Bungalow,Finished,2021.0,451000.0,2021,6337.59,,38.0,712620134,West Willow Woods,ResidentialProperty,43.5299249,-80.28698399
288,7987,2000016247,7 PEARTREE CRESCENT,16740.78515625,35230483.0,563.0,560.0,0.5,3998.6,0.1,1321.4,95.0,425.0,40.0,50.0,8.800000000000002,16.8,75.2,7.1,36.9,185.0,105.0,56.8,3.1,95.0,51.4,76580.0,474940.0,469980.99999999994,150.0,81.1,40.0,21.6,27.6,62.5,1446.0,470.0,95.0,20.2,20.0,4.3,0.0,0.0,10.0,310.0,10.0,3.2,10.0,3.2,0.0,0.0,15.0,31.0,17.856,1.66827679,0.61036271,204.86018372,224.99421692,5.55,0.0,17.393,49.357,7 PEARTREE CRESCENT,880000,05-Nov-21,875000,16.0,3,1.0,,,Bungalow,Finished,,,2021,3717.02,114.83,49.21,-,West Willow Woods,ResidentialProperty,43.53034731,-80.30010143
289,28257,2000001122,65 IMPERIAL ROAD NORTH,28675.18359375,35230119.0,492.0,495.0,-0.6,3526.9,0.1,1264.3,70.0,370.0,50.0,30.0,6.1,14.3,75.5,10.2,40.0,180.0,140.0,77.8,2.8,95.0,52.8,70150.0,424587.00000000006,423031.00000000006,150.0,93.8,15.0,9.4,13.3,0.0,0.0,385.0,90.0,23.4,15.0,3.9,0.0,0.0,5.1,260.0,30.0,11.5,15.0,5.8,0.0,0.0,11.8,24.7,21.053,3.59256005,2.90423942,485.04550171,512.59521484,4.55,31.4859511973,36.691,47.2,65 IMPERIAL ROAD NORTH,879900,10-May-21,849000,21.0,3,1.0,2000.0,50.0,Sidesplit 3,Full,2021.0,456000.0,2021,5200.78,,56.0,-,West Willow Woods,ResidentialProperty,43.52980108,-80.29325908
290,2238,2000024392,46 TALBOT STREET,14337.30859375,35230169.0,451.0,470.0,-4.0,1629.3,0.3,864.3,50.0,295.0,105.0,45.0,10.0,11.1,65.6,23.3,43.4,180.0,145.0,80.6,2.5,60.0,33.3,82586.0,600036.0,670854.0000000001,155.0,83.8,30.0,16.2,12.9,0.0,0.0,470.0,200.0,42.6,50.0,10.6,20.0,4.3,0.0,265.0,10.0,3.8,45.0,17.0,0.0,0.0,14.8,28.7,40.76,2.00054812,2.11718631,216.20788574,261.08569336,4.85,67.1733738851,46.872,36.064,46 TALBOT STREET,799900,14-Sep-21,930000,8.0,2,2.0,,,Bungalow,Apartment,,,2020,6444.82,94.0,56.0,712410087,Old University,ResidentialProperty,43.530674,-80.239312
291,22723,2000017052,75 CEDAR STREET,32169.96484375,35230272.0,1252.0,1271.0,-1.5,1201.4,1.0,626.9,140.0,900.0,215.0,165.0,13.2,11.2,72.0,17.2,41.6,560.0,195.0,34.8,2.2,175.0,31.3,65796.0,400119.00000000006,419494.0,305.0,55.0,255.0,45.9,9.8,47.1,1070.0,1045.0,420.0,40.2,110.0,10.5,40.0,3.8,4.2,620.0,85.0,13.7,65.0,10.5,25.0,4.0,25.8,46.2,27.706,2.87467885,2.14832211,405.55062866,438.27963257,4.85,79.9129617323,46.451,34.882,75 CEDAR STREET,799900,24-Jun-21,880000,6.0,3,3.0,700.0,99.0,Bungalow,Finished,2021.0,333000.0,2021,3739.06,91.0,52.07,712470174,Old University,ResidentialProperty,43.53035564,-80.25184479
292,31233,2000017094,83 CEDAR STREET,32169.96484375,35230272.0,1252.0,1271.0,-1.5,1201.4,1.0,626.9,140.0,900.0,215.0,165.0,13.2,11.2,72.0,17.2,41.6,560.0,195.0,34.8,2.2,175.0,31.3,65796.0,400119.00000000006,419494.0,305.0,55.0,255.0,45.9,9.8,47.1,1070.0,1045.0,420.0,40.2,110.0,10.5,40.0,3.8,4.2,620.0,85.0,13.7,65.0,10.5,25.0,4.0,25.8,46.2,24.543,2.84517169,2.1113627,379.58703613,409.08682251,4.85,79.9129617323,42.703,28.486,83 CEDAR STREET,699900,19-Jul-21,700000,12.0,3,,700.0,99.0,Sidesplit 3,Finished,,,2021,3919.14,64.62,71.0,712470171,Old University,ResidentialProperty,43.52993905,-80.25249514
293,21944,2000016350,94 THORNHILL DRIVE,51181.70703125,35230122.0,533.0,529.0,0.8,2856.4,0.2,826.3,90.0,375.0,60.0,40.0,7.5,17.0,70.8,11.3,37.7,155.0,150.0,96.8,3.3,100.0,64.5,68694.0,400438.0,530684.0,150.0,90.9,15.0,9.1,9.7,0.0,0.0,400.0,75.0,18.8,10.0,2.5,0.0,0.0,10.3,235.0,10.0,4.3,0.0,0.0,0.0,0.0,0.0,14.7,16.127,1.60086155,0.90834242,280.47924805,299.11697388,5.55,0.0,12.375,29.196,94 THORNHILL DRIVE,1149900,11-Aug-21,1060000,34.0,3,,1500.0,,Bungalow,Finished,,,2021,5655.91,114.79,73.66,-,West Willow Woods,ResidentialProperty,43.5311344,-80.3013826
294,5433,2000001185,77 IMPERIAL ROAD NORTH,28675.18359375,35230119.0,492.0,495.0,-0.6,3526.9,0.1,1264.3,70.0,370.0,50.0,30.0,6.1,14.3,75.5,10.2,40.0,180.0,140.0,77.8,2.8,95.0,52.8,70150.0,424587.00000000006,423031.00000000006,150.0,93.8,15.0,9.4,13.3,0.0,0.0,385.0,90.0,23.4,15.0,3.9,0.0,0.0,5.1,260.0,30.0,11.5,15.0,5.8,0.0,0.0,11.8,24.7,18.637,2.93309093,2.51027012,428.65609741,452.7366333,4.55,31.4859511973,36.576,40.61,77 IMPERIAL ROAD NORTH,789000,11-Oct-21,750000,13.0,3,1.0,1500.0,50.0,2-Storey,Finished,,,2021,4021.0,109.86,58.57,-,West Willow Woods,ResidentialProperty,43.5317425,-80.2940418
295,1577,2000027175,44 KIPLING AVENUE,32889.5390625,35230122.0,533.0,529.0,0.8,2856.4,0.2,826.3,90.0,375.0,60.0,40.0,7.5,17.0,70.8,11.3,37.7,155.0,150.0,96.8,3.3,100.0,64.5,68694.0,400438.0,530684.0,150.0,90.9,15.0,9.1,9.7,0.0,0.0,400.0,75.0,18.8,10.0,2.5,0.0,0.0,10.3,235.0,10.0,4.3,0.0,0.0,0.0,0.0,0.0,14.7,15.493,2.03100133,0.6453582,147.92852783,166.09783936,5.55,10.7981658027,22.686,35.51,44 KIPLING AVENUE,849000,16-Jun-21,999999,6.0,4,,1500.0,50.0,2-Storey,Finished,2021.0,488000.0,2021,5994.68,112.0,50.0,712670060,West Willow Woods,ResidentialProperty,43.53168211,-80.29846294
296,19029,2000027267,10 KIPLING AVENUE,32889.5390625,35230122.0,533.0,529.0,0.8,2856.4,0.2,826.3,90.0,375.0,60.0,40.0,7.5,17.0,70.8,11.3,37.7,155.0,150.0,96.8,3.3,100.0,64.5,68694.0,400438.0,530684.0,150.0,90.9,15.0,9.1,9.7,0.0,0.0,400.0,75.0,18.8,10.0,2.5,0.0,0.0,10.3,235.0,10.0,4.3,0.0,0.0,0.0,0.0,0.0,14.7,18.802,2.52854991,1.91111493,319.73028564,342.97235107,5.55,6.61398891752,34.256,37.513,10 KIPLING AVENUE,879900,28-Sep-21,1009000,6.0,4,,1500.0,50.0,Backsplit 3,Part Bsmt,2021.0,474000.0,2021,5415.97,120.0,49.21,712670230,West Willow Woods,ResidentialProperty,43.5308009,-80.2955043
297,29499,2000009779,40 FERMAN DRIVE,62453.28515625,35230113.0,485.0,490.0,-1.0,1260.1,0.4,550.0,100.0,335.0,55.0,35.0,7.2,20.6,69.1,11.3,38.4,210.0,50.0,23.8,2.4,100.0,47.6,52774.0,375990.0,339830.0,85.0,40.5,130.0,61.9,11.8,20.0,894.0,395.0,70.0,17.7,0.0,0.0,0.0,0.0,12.0,210.0,15.0,7.1,10.0,4.8,10.0,4.8,6.5,39.8,24.578,5.79070187,4.00267839,534.85559082,569.22802734,4.55,83.0806466873,26.607,20.557,40 FERMAN DRIVE,824900,25-Oct-21,940200,4.0,3,,1100.0,50.0,2-Storey,Finished,,,2021,4136.24,116.78,46.78,712600021,West Willow Woods,ResidentialProperty,43.53077301,-80.28603812
298,2226,2000024539,42 CALEDONIA STREET,40976.2109375,35230168.0,399.0,403.0,-1.0,1900.0,0.2,1242.9,25.0,285.0,85.0,70.0,17.5,6.3,71.3,21.3,44.4,165.0,105.0,63.6,2.3,40.0,24.2,120434.0,501040.0,547298.0,110.0,64.7,60.0,35.3,0.0,41.7,984.0,380.0,220.0,57.9,40.0,10.5,40.0,10.5,4.400000000000001,205.0,10.0,4.9,85.0,41.5,25.0,12.2,27.4,39.3,47.309,1.86384976,2.52447844,240.92234802,292.62045288,4.85,45.4076645958,38.605,56.465,42 CALEDONIA STREET,1499900,05-Nov-21,1450000,21.0,8,2.0,,,1 1/2 Storey,Apartment,2021.0,654000.0,2021,7472.66,182.7,59.1,-,Old University,ResidentialProperty,43.530981,-80.238368
299,3065,2000027396,46 GREENWICH DRIVE,56285.6015625,35230120.0,456.0,464.0,-1.7,3674.5,0.1,1266.7,70.0,335.0,50.0,35.0,7.7,15.4,73.6,11.0,40.3,150.0,145.0,96.7,3.0,90.0,60.0,63151.0,400995.00000000006,410399.00000000006,160.0,100.0,0.0,0.0,0.0,0.0,0.0,425.0,95.0,22.4,20.0,4.7,10.0,2.4,6.5,270.0,15.0,5.6,0.0,0.0,0.0,0.0,6.0,15.0,14.659,2.25639653,1.12848032,247.02680969,265.07305908,5.55,10.5353947495,25.0,37.878,46 GREENWICH DRIVE,749900,03-May-21,980000,4.0,4,,1500.0,50.0,Backsplit 3,Finished,,,2021,5100.0,,62.0,-,West Willow Woods,ResidentialProperty,43.533144,-80.2999694
300,20014,2000027410,68 THORNHILL DRIVE,56285.6015625,35230120.0,456.0,464.0,-1.7,3674.5,0.1,1266.7,70.0,335.0,50.0,35.0,7.7,15.4,73.6,11.0,40.3,150.0,145.0,96.7,3.0,90.0,60.0,63151.0,400995.00000000006,410399.00000000006,160.0,100.0,0.0,0.0,0.0,0.0,0.0,425.0,95.0,22.4,20.0,4.7,10.0,2.4,6.5,270.0,15.0,5.6,0.0,0.0,0.0,0.0,6.0,15.0,15.295,2.03264213,1.07325697,248.46115112,266.86459351,5.55,10.5353947495,24.39,39.341,68 THORNHILL DRIVE,739900,25-May-21,925000,6.0,4,,,,Bungalow-Raised,Finished,,,2020,3795.2,61.43,57.68,-,West Willow Woods,ResidentialProperty,43.532745,-80.3005174
301,22919,2000007850,61 DEAN AVENUE,81366.4375,35230142.0,432.0,390.0,10.8,1791.8,0.2,804.2,55.0,280.0,100.0,35.0,8.1,12.8,65.1,23.3,42.9,175.0,135.0,77.1,2.4,60.0,34.3,70611.0,500620.99999999994,607337.9999999999,140.0,82.4,30.0,17.6,17.9,80.0,0.0,400.0,180.0,45.0,25.0,6.3,30.0,7.5,9.4,200.0,0.0,0.0,20.0,10.0,15.0,7.5,13.8,31.9,28.462,1.70118225,1.75368857,145.89733887,177.81469727,4.85,43.6991285988,48.523,21.432,61 DEAN AVENUE,1750000,25-Oct-21,1675000,65.0,4,,2500.0,5.0,2-Storey,Unfinished,,,2021,,56.5,135.0,-,Old University,ResidentialProperty,43.5315152,-80.2409381
302,30751,2000017243,261 WATER STREET,50476.9609375,35230272.0,1252.0,1271.0,-1.5,1201.4,1.0,626.9,140.0,900.0,215.0,165.0,13.2,11.2,72.0,17.2,41.6,560.0,195.0,34.8,2.2,175.0,31.3,65796.0,400119.00000000006,419494.0,305.0,55.0,255.0,45.9,9.8,47.1,1070.0,1045.0,420.0,40.2,110.0,10.5,40.0,3.8,4.2,620.0,85.0,13.7,65.0,10.5,25.0,4.0,25.8,46.2,29.523,3.02071857,2.25167775,425.14071655,459.9357605,4.85,55.7282495039,43.121,31.862,261 WATER STREET,599900,27-Sep-21,740000,5.0,3,2.0,1100.0,99.0,Backsplit 3,Part Bsmt,,,2021,3579.4,,56.04,-,Old University,ResidentialProperty,43.5307234,-80.2526047
303,638,2000007402,99 MAPLE STREET,29401.77734375,35230142.0,432.0,390.0,10.8,1791.8,0.2,804.2,55.0,280.0,100.0,35.0,8.1,12.8,65.1,23.3,42.9,175.0,135.0,77.1,2.4,60.0,34.3,70611.0,500620.99999999994,607337.9999999999,140.0,82.4,30.0,17.6,17.9,80.0,0.0,400.0,180.0,45.0,25.0,6.3,30.0,7.5,9.4,200.0,0.0,0.0,20.0,10.0,15.0,7.5,13.8,31.9,21.78,1.58750439,1.44896388,260.47625732,285.29312134,4.85,41.1558853395,42.447,32.263,99 MAPLE STREET,1089900,05-Nov-21,1060000,11.0,3,1.0,,99.0,1 1/2 Storey,Finished,2021.0,530000.0,2021,6055.83,150.0,60.0,-,Old University,ResidentialProperty,43.5324836,-80.2444449
304,25551,2000024341,9 HALES CRESCENT,54765.9921875,35230168.0,399.0,403.0,-1.0,1900.0,0.2,1242.9,25.0,285.0,85.0,70.0,17.5,6.3,71.3,21.3,44.4,165.0,105.0,63.6,2.3,40.0,24.2,120434.0,501040.0,547298.0,110.0,64.7,60.0,35.3,0.0,41.7,984.0,380.0,220.0,57.9,40.0,10.5,40.0,10.5,4.400000000000001,205.0,10.0,4.9,85.0,41.5,25.0,12.2,27.4,39.3,41.755,1.10122001,2.66923857,432.07113647,477.59732056,4.85,0.0,32.205,60.359,9 HALES CRESCENT,1050000,23-Jul-21,1060000,22.0,3,3.0,1500.0,,Bungalow,Finished,,,2021,6204.37,,57.72,712410110,Old University,ResidentialProperty,43.53210697,-80.2345863
305,24576,2000027133,4 WILTSHIRE PLACE,40666.40625,35230120.0,456.0,464.0,-1.7,3674.5,0.1,1266.7,70.0,335.0,50.0,35.0,7.7,15.4,73.6,11.0,40.3,150.0,145.0,96.7,3.0,90.0,60.0,63151.0,400995.00000000006,410399.00000000006,160.0,100.0,0.0,0.0,0.0,0.0,0.0,425.0,95.0,22.4,20.0,4.7,10.0,2.4,6.5,270.0,15.0,5.6,0.0,0.0,0.0,0.0,6.0,15.0,17.12,3.5943706,1.88433731,295.84197998,318.44033813,5.55,12.9584002923,23.153,21.746,4 WILTSHIRE PLACE,999900,07-Oct-21,1015000,8.0,4,,2000.0,50.0,2-Storey,Finished,,,2021,6090.0,177.0,55.77,712670264,Onward Willow,ResidentialProperty,43.532411,-80.2971014
306,2526,2000001129,14 PRIMROSE LANE,91574.05078125,35230119.0,492.0,495.0,-0.6,3526.9,0.1,1264.3,70.0,370.0,50.0,30.0,6.1,14.3,75.5,10.2,40.0,180.0,140.0,77.8,2.8,95.0,52.8,70150.0,424587.00000000006,423031.00000000006,150.0,93.8,15.0,9.4,13.3,0.0,0.0,385.0,90.0,23.4,15.0,3.9,0.0,0.0,5.1,260.0,30.0,11.5,15.0,5.8,0.0,0.0,11.8,24.7,22.679,5.58511925,3.16487098,473.3062439,504.73406982,4.55,26.2797491401,38.109,23.727,14 PRIMROSE LANE,869000,29-Jul-21,940000,3.0,4,,1500.0,30.0,Backsplit 4,Finished,2021.0,428000.0,2021,4805.77,,51.91,712630041,West Willow Woods,ResidentialProperty,43.5337356,-80.291963
